0.76 3.74198 1.49679
0.761 3.74573 1.49829
0.762 3.74947 1.49979
0.763 3.75323 1.50129
0.764 3.75698 1.50279
0.765 3.76074 1.5043
0.766 3.7645 1.5058
0.767 3.76827 1.50731
0.768 3.77204 1.50882
0.769 3.77581 1.51033
0.77 3.77959 1.51184
0.771 3.78337 1.51335
0.772 3.78716 1.51486
0.773 3.79095 1.51638
0.774 3.79474 1.5179
0.775 3.79854 1.51941
0.776 3.80234 1.52093
0.777 3.80614 1.52246
0.778 3.80995 1.52398
0.779 3.81376 1.5255
0.78 3.81758 1.52703
0.781 3.8214 1.52856
0.782 3.82522 1.53009
0.783 3.82905 1.53162
0.784 3.83288 1.53315
0.785 3.83671 1.53468
0.786 3.84055 1.53622
0.787 3.84439 1.53776
0.788 3.84824 1.5393
0.789 3.85209 1.54084
0.79 3.85594 1.54238
0.791 3.8598 1.54392
0.792 3.86366 1.54547
0.793 3.86753 1.54701
0.794 3.8714 1.54856
0.795 3.87527 1.55011
0.796 3.87915 1.55166
0.797 3.88303 1.55321
0.798 3.88692 1.55477
0.799 3.8908 1.55632
0.8 3.8947 1.55788
0.801 3.89859 1.55944
0.802 3.90249 1.561
0.803 3.9064 1.56256
0.804 3.91031 1.56412
0.805 3.91422 1.56569
0.806 3.91814 1.56725
0.807 3.92206 1.56882
0.808 3.92598 1.57039
0.809 3.92991 1.57196
0.81 3.93384 1.57354
0.811 3.93777 1.57511
0.812 3.94171 1.57669
0.813 3.94566 1.57826
0.814 3.94961 1.57984
0.815 3.95356 1.58142
0.816 3.95751 1.58301
0.817 3.96147 1.58459
0.818 3.96544 1.58617
0.819 3.9694 1.58776
0.82 3.97337 1.58935
0.821 3.97735 1.59094
0.822 3.98133 1.59253
0.823 3.98531 1.59413
0.824 3.9893 1.59572
0.825 3.99329 1.59732
0.826 3.99729 1.59891
0.827 4.00129 1.60051
0.828 4.00529 1.60212
0.829 4.0093 1.60372
0.83 4.01331 1.60532
0.831 4.01732 1.60693
0.832 4.02134 1.60854
0.833 4.02537 1.61015
0.834 4.02939 1.61176
0.835 4.03342 1.61337
0.836 4.03746 1.61498
0.837 4.0415 1.6166
0.838 4.04554 1.61822
0.839 4.04959 1.61984
0.84 4.05364 1.62146
0.841 4.0577 1.62308
0.842 4.06176 1.6247
0.843 4.06582 1.62633
0.844 4.06989 1.62796
0.845 4.07396 1.62958
0.846 4.07804 1.63121
0.847 4.08212 1.63285
0.848 4.0862 1.63448
0.849 4.09029 1.63612
0.85 4.09438 1.63775
0.851 4.09848 1.63939
0.852 4.10258 1.64103
0.853 4.10668 1.64267
0.854 4.11079 1.64432
0.855 4.11491 1.64596
0.856 4.11902 1.64761
0.857 4.12314 1.64926
0.858 4.12727 1.65091
0.859 4.1314 1.65256
0.86 4.13553 1.65421
0.861 4.13967 1.65587
0.862 4.14381 1.65752
0.863 4.14796 1.65918
0.864 4.15211 1.66084
0.865 4.15626 1.6625
0.866 4.16042 1.66417
0.867 4.16458 1.66583
0.868 4.16875 1.6675
0.869 4.17292 1.66917
0.87 4.17709 1.67084
0.871 4.18127 1.67251
0.872 4.18546 1.67418
0.873 4.18964 1.67586
0.874 4.19384 1.67753
0.875 4.19803 1.67921
0.876 4.20223 1.68089
0.877 4.20644 1.68257
0.878 4.21064 1.68426
0.879 4.21486 1.68594
0.88 4.21907 1.68763
0.881 4.2233 1.68932
0.882 4.22752 1.69101
0.883 4.23175 1.6927
0.884 4.23598 1.69439
0.885 4.24022 1.69609
0.886 4.24447 1.69779
0.887 4.24871 1.69948
0.888 4.25296 1.70118
0.889 4.25722 1.70289
0.89 4.26148 1.70459
0.891 4.26574 1.7063
0.892 4.27001 1.708
0.893 4.27428 1.70971
0.894 4.27856 1.71142
0.895 4.28284 1.71314
0.896 4.28712 1.71485
0.897 4.29141 1.71656
0.898 4.29571 1.71828
0.899 4.3 1.72
0.9 4.30431 1.72172
0.901 4.30861 1.72344
0.902 4.31292 1.72517
0.903 4.31724 1.7269
0.904 4.32156 1.72862
0.905 4.32588 1.73035
0.906 4.33021 1.73208
0.907 4.33454 1.73382
0.908 4.33888 1.73555
0.909 4.34322 1.73729
0.91 4.34756 1.73903
0.911 4.35191 1.74077
0.912 4.35627 1.74251
0.913 4.36063 1.74425
0.914 4.36499 1.746
0.915 4.36936 1.74774
0.916 4.37373 1.74949
0.917 4.3781 1.75124
0.918 4.38248 1.75299
0.919 4.38687 1.75475
0.92 4.39126 1.7565
0.921 4.39565 1.75826
0.922 4.40005 1.76002
0.923 4.40445 1.76178
0.924 4.40886 1.76354
0.925 4.41327 1.76531
0.926 4.41768 1.76707
0.927 4.4221 1.76884
0.928 4.42653 1.77061
0.929 4.43096 1.77238
0.93 4.43539 1.77416
0.931 4.43983 1.77593
0.932 4.44427 1.77771
0.933 4.44872 1.77949
0.934 4.45317 1.78127
0.935 4.45762 1.78305
0.936 4.46208 1.78483
0.937 4.46655 1.78662
0.938 4.47102 1.78841
0.939 4.47549 1.7902
0.94 4.47997 1.79199
0.941 4.48445 1.79378
0.942 4.48894 1.79557
0.943 4.49343 1.79737
0.944 4.49792 1.79917
0.945 4.50242 1.80097
0.946 4.50693 1.80277
0.947 4.51144 1.80457
0.948 4.51595 1.80638
0.949 4.52047 1.80819
0.95 4.52499 1.81
0.951 4.52952 1.81181
0.952 4.53405 1.81362
0.953 4.53859 1.81543
0.954 4.54313 1.81725
0.955 4.54767 1.81907
0.956 4.55222 1.82089
0.957 4.55678 1.82271
0.958 4.56134 1.82453
0.959 4.5659 1.82636
0.96 4.57047 1.82819
0.961 4.57504 1.83002
0.962 4.57962 1.83185
0.963 4.5842 1.83368
0.964 4.58879 1.83551
0.965 4.59338 1.83735
0.966 4.59797 1.83919
0.967 4.60257 1.84103
0.968 4.60718 1.84287
0.969 4.61179 1.84472
0.97 4.6164 1.84656
0.971 4.62102 1.84841
0.972 4.62564 1.85026
0.973 4.63027 1.85211
0.974 4.63491 1.85396
0.975 4.63954 1.85582
0.976 4.64418 1.85767
0.977 4.64883 1.85953
0.978 4.65348 1.86139
0.979 4.65814 1.86326
0.98 4.6628 1.86512
0.981 4.66746 1.86699
0.982 4.67213 1.86885
